cluster_id,frame_id,z_coordinate,intensity,color_marker
0,90,0.0637098,705.724,0
0,90,0.0631548,3377.19,0
0,90,0.0630271,4067.15,0
0,90,0.0630855,3924.03,0
0,90,0.0633667,2534.07,0
0,90,0.0773281,3130.82,0
0,90,0.0771546,3920.64,0
0,90,0.0772301,3714.2,0
0,90,0.0776871,2006.58,0
0,90,0.0915548,2871.46,0
0,90,0.0913299,3765.39,0
0,90,0.0914231,3479.71,0
0,90,0.105906,2442.46,0
0,90,0.105555,3605,0
0,90,0.105684,3192.35,0
0,90,0.12034,1564.07,0
0,90,0.119831,3435.12,0
0,90,0.120019,2844.22,0

1,90,-0.146555,8.04189e+07,1
1,90,-0.145413,1.19408e+08,1
1,90,-0.144689,1.42151e+08,1
1,90,-0.144327,1.57713e+08,1
1,90,-0.14407,1.6408e+08,1
1,90,-0.144014,1.64909e+08,1
1,90,-0.144118,1.60893e+08,1
1,90,-0.144326,1.49615e+08,1
1,90,-0.14483,1.32915e+08,1
1,90,-0.145499,1.0762e+08,1
1,90,-0.146672,7.19766e+07,1
1,90,-0.132989,6.80228e+07,1
1,90,-0.131791,1.14318e+08,1
1,90,-0.131134,1.38598e+08,1
1,90,-0.13076,1.56977e+08,1
1,90,-0.130527,1.63409e+08,1
1,90,-0.130472,1.64312e+08,1
1,90,-0.130566,1.60348e+08,1
1,90,-0.130785,1.47535e+08,1
1,90,-0.131243,1.29485e+08,1
1,90,-0.131953,9.97552e+07,1
1,90,-0.133183,5.89307e+07,1
1,90,-0.119346,5.53692e+07,1
1,90,-0.118125,1.09111e+08,1
1,90,-0.117535,1.3488e+08,1
1,90,-0.117159,1.55228e+08,1
1,90,-0.116949,1.6272e+08,1
1,90,-0.116896,1.63698e+08,1
1,90,-0.116981,1.59254e+08,1
1,90,-0.117205,1.4536e+08,1
1,90,-0.117616,1.25941e+08,1
1,90,-0.118346,9.15062e+07,1
1,90,-0.119884,3.66615e+07,1
1,90,-0.10598,2.1517e+07,1
1,90,-0.104414,1.03813e+08,1
1,90,-0.103891,1.31008e+08,1
1,90,-0.103522,1.53092e+08,1
1,90,-0.103337,1.62014e+08,1
1,90,-0.103286,1.63067e+08,1
1,90,-0.103361,1.58009e+08,1
1,90,-0.103584,1.43096e+08,1
1,90,-0.103948,1.22295e+08,1
1,90,-0.104676,8.29588e+07,1
1,90,-0.0907647,9.11635e+07,1
1,90,-0.0902009,1.26992e+08,1
1,90,-0.089849,1.50854e+08,1
1,90,-0.089688,1.6129e+08,1
1,90,-0.0896411,1.62418e+08,1
1,90,-0.0897061,1.56693e+08,1
1,90,-0.0899215,1.40743e+08,1
1,90,-0.0902379,1.18559e+08,1
1,90,-0.0909415,7.42099e+07,1
1,90,-0.0770354,7.75884e+07,1
1,90,-0.0764633,1.22842e+08,1
1,90,-0.0761382,1.4852e+08,1
1,90,-0.0760014,1.60059e+08,1
1,90,-0.0759593,1.61726e+08,1
1,90,-0.0760144,1.55309e+08,1
1,90,-0.0762152,1.38305e+08,1
1,90,-0.0765248,1.12108e+08,1
1,90,-0.0771731,6.39749e+07,1
1,90,-0.0632236,1.3883e+08,1
1,90,-0.062677,2.60236e+08,1
1,90,-0.0623884,3.21409e+08,1
1,90,-0.0622761,3.48755e+08,1
1,90,-0.0622395,3.54131e+08,1
1,90,-0.0622848,3.38692e+08,1
1,90,-0.0624643,2.98385e+08,1
1,90,-0.0627673,2.28764e+08,1
1,90,-0.0635295,6.87708e+07,1
1,90,-0.0493405,9.42291e+07,1
1,90,-0.0488407,2.44894e+08,1
1,90,-0.0485984,3.15888e+08,1
1,90,-0.0485109,3.45121e+08,1
1,90,-0.0484807,3.52624e+08,1
1,90,-0.048516,3.367e+08,1
1,90,-0.0486677,2.88466e+08,1
1,90,-0.0489423,2.09812e+08,1
1,90,-0.0349529,2.29059e+08,1
1,90,-0.0347783,3.05884e+08,1
1,90,-0.0347044,3.41232e+08,1
1,90,-0.0346817,3.51078e+08,1
1,90,-0.034707,3.32255e+08,1
1,90,-0.0348239,2.78011e+08,1
1,90,-0.0350482,1.89995e+08,1
1,90,-0.0210298,1.9545e+08,1
1,90,-0.0209073,2.94729e+08,1
1,90,-0.0208556,3.37094e+08,1
1,90,-0.0208412,3.49496e+08,1
1,90,-0.0208587,3.27101e+08,1
1,90,-0.0209318,2.6709e+08,1
1,90,-0.0210833,1.51224e+08,1
1,90,-0.00703229,1.4999e+08,1
1,90,-0.00698277,2.82779e+08,1
1,90,-0.00696303,3.34658e+08,1
1,90,-0.00695799,3.47876e+08,1
1,90,-0.00696552,3.21063e+08,1
1,90,-0.00698996,2.55782e+08,1
1,90,-0.00706856,7.50003e+07,1
1,90,0.00705497,1.08483e+08,1
1,90,0.00699666,2.701e+08,1
1,90,0.00697441,3.32453e+08,1
1,90,0.00696914,3.46047e+08,1
1,90,0.00697835,3.14583e+08,1
1,90,0.0070082,2.38798e+08,1
1,90,0.0210324,1.16737e+08,1
1,90,0.020958,1.50088e+08,1
1,90,0.0209415,3.43771e+08,1
1,90,0.0209742,3.07674e+08,1
1,90,0.0210806,9.16577e+07,1
1,90,0.0351257,1.1123e+08,1
1,90,0.0349891,1.48057e+08,1
1,90,0.0349603,1.56412e+08,1
1,90,0.0350234,1.37366e+08,1
1,90,0.035229,7.84747e+07,1
1,90,0.0493,8.60741e+07,1
1,90,0.049069,1.45753e+08,1
1,90,0.0490269,1.56517e+08,1
1,90,0.0491273,1.34684e+08,1
1,90,0.0495697,3.62051e+07,1
1,90,0.0635969,5.86459e+07,1
1,90,0.063199,1.43194e+08,1
1,90,0.0631426,1.5657e+08,1
1,90,0.0632873,1.27774e+08,1
1,90,0.0773805,1.404e+08,1
1,90,0.0773087,1.56569e+08,1
1,90,0.0775205,1.14129e+08,1
1,90,0.0916422,1.36604e+08,1
1,90,0.0915266,1.55627e+08,1
1,90,0.0918722,9.21641e+07,1
1,90,0.105934,1.24734e+08,1
1,90,0.105771,1.54699e+08,1
1,90,0.106335,4.71362e+07,1

2,90,-0.189995,396.041,0
2,90,-0.189187,654.893,0
2,90,-0.189252,645.509,0
2,90,-0.190178,341.504,0
2,90,-0.148177,119.154,0
2,90,-0.147349,293.084,0
2,90,-0.147397,284.64,0
2,90,-0.148387,71.1103,0
2,90,-0.105409,288.36,0
2,90,-0.105438,273.897,0
2,90,-0.0633431,277.225,0
2,90,-0.063357,262.248,0
2,90,-0.0211473,563.711,0
2,90,-0.021155,515.26,0
2,90,0.0211866,405.283,0
2,90,0.0211972,366.633,0

3,90,-0.190097,1.21405e+07,1
3,90,-0.189216,2.22329e+07,1
3,90,-0.189153,2.27917e+07,1
3,90,-0.189939,1.4613e+07,1
3,90,-0.148413,5.05816e+06,1
3,90,-0.147403,2.17828e+07,1
3,90,-0.14736,2.23982e+07,1
3,90,-0.148198,9.16776e+06,1
3,90,-0.105459,4.64938e+07,1
3,90,-0.105433,4.8311e+07,1
3,90,-0.0633803,4.38818e+07,1
3,90,-0.0633672,4.67715e+07,1
3,90,-0.0211692,1.69956e+07,1
3,90,-0.0211588,1.97362e+07,1
3,90,0.0212266,8.41341e+06,1
3,90,0.0212059,1.44717e+07,1

0,91,-0.145769,1384.58,0
0,91,-0.144146,2888.75,0
0,91,-0.143282,3655.24,0
0,91,-0.142764,4214.45,0
0,91,-0.142461,4567.35,0
0,91,-0.142352,4746.31,0
0,91,-0.142335,4771.1,0
0,91,-0.142581,4625.88,0
0,91,-0.142837,4282.42,0
0,91,-0.14353,3699.75,0
0,91,-0.144495,2725.69,0
0,91,-0.132585,695.385,0
0,91,-0.130665,2686.23,0
0,91,-0.129796,3570.42,0
0,91,-0.129328,4165.93,0
0,91,-0.129027,4539.88,0
0,91,-0.12893,4731.73,0
0,91,-0.128917,4755.37,0
0,91,-0.12913,4588.97,0
0,91,-0.129396,4229.51,0
0,91,-0.130029,3574.18,0
0,91,-0.131027,2485.91,0
0,91,-0.117138,2443.15,0
0,91,-0.116279,3483.54,0
0,91,-0.115861,4115.7,0
0,91,-0.115569,4517.48,0
0,91,-0.115482,4716.51,0
0,91,-0.115471,4738.17,0
0,91,-0.115655,4550.31,0
0,91,-0.115925,4169.95,0
0,91,-0.116497,3444.5,0
0,91,-0.117496,2162.87,0
0,91,-0.10357,1002.08,0
0,91,-0.10274,1543,0
0,91,-0.10237,1838.85,0
0,91,-0.102091,2046.57,0
0,91,-0.102014,2136.5,0
0,91,-0.102003,2143.8,0
0,91,-0.102165,2054.35,0
0,91,-0.102436,1845.88,0
0,91,-0.102941,1501.08,0
0,91,-0.103924,835.522,0
0,91,-0.0899645,869.83,0
0,91,-0.089226,1467.9,0
0,91,-0.0888544,1793.74,0
0,91,-0.0885898,2038.72,0
0,91,-0.0885235,2128.67,0
0,91,-0.0885151,2135.19,0
0,91,-0.088656,2044.93,0
0,91,-0.0889205,1789.35,0
0,91,-0.0893601,1429.68,0
0,91,-0.0903103,656.069,0
0,91,-0.0765479,474.663,0
0,91,-0.0756709,1382.43,0
0,91,-0.0752996,1746.29,0
0,91,-0.075058,2016.53,0
0,91,-0.0750007,2120.57,0
0,91,-0.074995,2126.31,0
0,91,-0.0751146,2035.24,0
0,91,-0.0753635,1729.61,0
0,91,-0.0757637,1340.76,0
0,91,-0.0630083,92.2725,0
0,91,-0.0620555,1292.66,0
0,91,-0.0617048,1696.65,0
0,91,-0.0614925,1993.09,0
0,91,-0.0614446,2112.2,0
0,91,-0.0614411,2117.16,0
0,91,-0.0615401,2015.96,0
0,91,-0.0617635,1666.91,0
0,91,-0.0621578,1214.54,0
0,91,-0.0483782,1191.01,0
0,91,-0.0480687,1645.06,0
0,91,-0.0478971,1966.39,0
0,91,-0.0478541,2103.56,0
0,91,-0.0478523,2107.73,0
0,91,-0.0479311,1985.11,0
0,91,-0.0481195,1601.53,0
0,91,-0.0484786,1081.67,0
0,91,-0.0346378,997.321,0
0,91,-0.0343902,1591.71,0
0,91,-0.0342672,1935.44,0
0,91,-0.0342281,2094.66,0
0,91,-0.0342275,2098.04,0
0,91,-0.034285,1952.6,0
0,91,-0.0344302,1533.79,0
0,91,-0.0347244,846.183,0
0,91,-0.020852,718.559,0
0,91,-0.020668,1536.86,0
0,91,-0.0205939,1902.55,0
0,91,-0.0205657,2081.86,0
0,91,-0.0205655,2088.08,0
0,91,-0.0206007,1918.53,0
0,91,-0.0206942,1464.05,0
0,91,-0.020928,414.144,0
0,91,-0.00699191,191.697,0
0,91,-0.00690381,1465.72,0
0,91,-0.00687606,1867.76,0
0,91,-0.00686504,2066.99,0
0,91,-0.00686509,2074.54,0
0,91,-0.00687702,1883.02,0
0,91,-0.00691031,1392.69,0
0,91,0.00692067,2878.28,0
0,91,0.00688769,4026.46,0
0,91,0.00687506,4510.06,0
0,91,0.00687536,4518.38,0
0,91,0.00688893,4040.81,0
0,91,0.00692577,2802.03,0
0,91,0.0208127,2521.3,0
0,91,0.0206981,3844.38,0
0,91,0.0206555,4416.85,0
0,91,0.0206573,4431.87,0
0,91,0.0207046,3829.09,0
0,91,0.0208378,2323.38,0
0,91,0.0347737,2136.43,0
0,91,0.0345564,3638.99,0
0,91,0.0344773,4307.93,0
0,91,0.0344818,4330.23,0
0,91,0.0345716,3588.08,0
0,91,0.0348321,1801.15,0
0,91,0.0489192,773.736,0
0,91,0.0484639,3412.64,0
0,91,0.0483417,4183.72,0
0,91,0.0483503,4213.63,0
0,91,0.0484915,3320.38,0
0,91,0.0624218,3168.62,0
0,91,0.0622501,4045.04,0
0,91,0.0622638,4082.64,0
0,91,0.0624655,3030.21,0
0,91,0.076451,2876.28,0
0,91,0.0762036,3893.05,0
0,91,0.0762238,3938.1,0
0,91,0.0764951,2723.06,0
0,91,0.0905844,2488.18,0
0,91,0.0902034,3729.24,0
0,91,0.0902314,3771.95,0
0,91,0.0906316,2311.18,0
0,91,0.104794,1585.81,0
0,91,0.104251,3555.32,0
0,91,0.104288,3555.9,0
0,91,0.104904,1261.02,0
0,91,0.118358,3346.58,0
0,91,0.118395,3322.68,0

1,91,-0.146311,2.92287e+07,1
1,91,-0.144247,9.69284e+07,1
1,91,-0.143387,1.28484e+08,1
1,91,-0.142697,1.50899e+08,1
1,91,-0.142449,1.62096e+08,1
1,91,-0.142207,1.66849e+08,1
1,91,-0.142234,1.66148e+08,1
1,91,-0.142348,1.60957e+08,1
1,91,-0.14264,1.47053e+08,1
1,91,-0.143153,1.29483e+08,1
1,91,-0.143957,1.00563e+08,1
1,91,-0.145257,6.08682e+07,1
1,91,-0.130886,8.4931e+07,1
1,91,-0.129952,1.23698e+08,1
1,91,-0.12932,1.47892e+08,1
1,91,-0.129058,1.61394e+08,1
1,91,-0.128838,1.662e+08,1
1,91,-0.12886,1.65554e+08,1
1,91,-0.128963,1.59954e+08,1
1,91,-0.12926,1.44209e+08,1
1,91,-0.129725,1.25836e+08,1
1,91,-0.13056,9.21689e+07,1
1,91,-0.13225,3.76973e+07,1
1,91,-0.11745,7.2916e+07,1
1,91,-0.116475,1.18769e+08,1
1,91,-0.115907,1.44643e+08,1
1,91,-0.115633,1.60521e+08,1
1,91,-0.115436,1.65533e+08,1
1,91,-0.115452,1.64943e+08,1
1,91,-0.115545,1.58584e+08,1
1,91,-0.11584,1.41758e+08,1
1,91,-0.116257,1.22087e+08,1
1,91,-0.117102,8.34613e+07,1
1,91,-0.103938,6.06089e+07,1
1,91,-0.102953,1.13717e+08,1
1,91,-0.10245,1.41234e+08,1
1,91,-0.102173,1.58661e+08,1
1,91,-0.101999,1.64849e+08,1
1,91,-0.102011,1.64314e+08,1
1,91,-0.102093,1.57142e+08,1
1,91,-0.102379,1.39219e+08,1
1,91,-0.102749,1.18251e+08,1
1,91,-0.10358,7.4539e+07,1
1,91,-0.0903591,4.74976e+07,1
1,91,-0.0893856,1.08567e+08,1
1,91,-0.0889482,1.37671e+08,1
1,91,-0.0886778,1.56696e+08,1
1,91,-0.088526,1.64147e+08,1
1,91,-0.0885345,1.63588e+08,1
1,91,-0.0886054,1.5563e+08,1
1,91,-0.088876,1.36593e+08,1
1,91,-0.0892572,1.10985e+08,1
1,91,-0.0899933,6.55096e+07,1
1,91,-0.07582,9.95957e+07,1
1,91,-0.0754,1.33963e+08,1
1,91,-0.0751452,1.5463e+08,1
1,91,-0.0750164,1.63398e+08,1
1,91,-0.0750217,1.62686e+08,1
1,91,-0.0750819,1.54053e+08,1
1,91,-0.07533,1.33887e+08,1
1,91,-0.0757146,1.02512e+08,1
1,91,-0.0766333,3.58238e+07,1
1,91,-0.0622216,1.90087e+08,1
1,91,-0.0618042,2.85467e+08,1
1,91,-0.0615744,3.35429e+08,1
1,91,-0.0614686,3.56709e+08,1
1,91,-0.0614714,3.55867e+08,1
1,91,-0.0615208,3.35421e+08,1
1,91,-0.0617398,2.87893e+08,1
1,91,-0.0621055,2.05809e+08,1
1,91,-0.0485422,1.53214e+08,1
1,91,-0.0481596,2.71442e+08,1
1,91,-0.0479641,3.30468e+08,1
1,91,-0.0478816,3.53695e+08,1
1,91,-0.0478826,3.54382e+08,1
1,91,-0.0479318,3.29487e+08,1
1,91,-0.0481038,2.77043e+08,1
1,91,-0.0484283,1.85242e+08,1
1,91,-0.0347799,1.15165e+08,1
1,91,-0.0344648,2.56743e+08,1
1,91,-0.0343132,3.25317e+08,1
1,91,-0.034254,3.50979e+08,1
1,91,-0.0342539,3.5286e+08,1
1,91,-0.0342976,3.22994e+08,1
1,91,-0.0344209,2.65737e+08,1
1,91,-0.0346816,1.53448e+08,1
1,91,-0.0207186,2.41505e+08,1
1,91,-0.0206204,3.19988e+08,1
1,91,-0.0205848,3.49071e+08,1
1,91,-0.0205842,3.51301e+08,1
1,91,-0.0206156,3.16034e+08,1
1,91,-0.020693,2.53036e+08,1
1,91,-0.0209267,8.75448e+07,1
1,91,-0.00692116,2.21612e+08,1
1,91,-0.00688584,3.12e+08,1
1,91,-0.00687259,3.47124e+08,1
1,91,-0.0068722,3.49317e+08,1
1,91,-0.0068844,3.08626e+08,1
1,91,-0.00691589,2.35066e+08,1
1,91,0.00694298,1.79815e+08,1
1,91,0.00689941,3.01584e+08,1
1,91,0.00688379,3.4514e+08,1
1,91,0.00688323,3.46358e+08,1
1,91,0.00689718,3.00786e+08,1
1,91,0.00693438,2.03989e+08,1
1,91,0.0208953,6.11548e+07,1
1,91,0.0207396,2.90414e+08,1
1,91,0.0206856,3.43116e+08,1
1,91,0.0206834,3.43038e+08,1
1,91,0.0207305,2.92542e+08,1
1,91,0.0208595,1.62497e+08,1
1,91,0.0346361,1.2741e+08,1
1,91,0.0345341,1.54622e+08,1
1,91,0.0345295,1.56054e+08,1
1,91,0.0346169,1.29862e+08,1
1,91,0.0349375,3.70315e+07,1
1,91,0.0485903,1.2252e+08,1
1,91,0.0484306,1.52997e+08,1
1,91,0.048423,1.56206e+08,1
1,91,0.0485579,1.23579e+08,1
1,91,0.0626037,1.07188e+08,1
1,91,0.0623765,1.511e+08,1
1,91,0.0623649,1.55676e+08,1
1,91,0.0625822,1.1041e+08,1
1,91,0.0767511,7.07137e+07,1
1,91,0.0763729,1.48941e+08,1
1,91,0.0763568,1.53359e+08,1
1,91,0.0767048,9.33363e+07,1
1,91,0.0904213,1.46874e+08,1
1,91,0.0903998,1.50321e+08,1
1,91,0.0910352,3.84965e+07,1
1,91,0.104513,1.46536e+08,1
1,91,0.104506,1.46369e+08,1
1,91,0.118476,1.48869e+08,1
1,91,0.118474,1.47929e+08,1

2,91,-0.188746,486.741,0
2,91,-0.188154,674.548,0
2,91,-0.188337,622.365,0
2,91,-0.189678,176.801,0
2,91,-0.147081,183.361,0
2,91,-0.146527,304.52,0
2,91,-0.146685,271.783,0
2,91,-0.105359,119.931,0
2,91,-0.104807,301.343,0
2,91,-0.104928,258.917,0
2,91,-0.0629744,297.769,0
2,91,-0.0630759,233.817,0
2,91,-0.0210242,622.15,0
2,91,-0.0210667,395.937,0
2,91,0.0210574,567.551,0
2,91,0.0632741,441.311,0

3,91,-0.1896,6.6996e+06,1
3,91,-0.188301,2.15385e+07,1
3,91,-0.188125,2.35299e+07,1
3,91,-0.188697,1.73015e+07,1
3,91,-0.14669,2.06945e+07,1
3,91,-0.146538,2.33253e+07,1
3,91,-0.147088,1.42958e+07,1
3,91,-0.104955,4.30842e+07,1
3,91,-0.104829,5.08951e+07,1
3,91,-0.105422,1.61211e+07,1
3,91,-0.0631066,3.61918e+07,1
3,91,-0.0629986,5.01973e+07,1
3,91,-0.0210891,1.08349e+07,1
3,91,-0.0210358,2.23255e+07,1
3,91,0.0210727,2.14245e+07,1

0,92,-0.145769,1384.58,0
0,92,-0.144146,2888.75,0
0,92,-0.143282,3655.24,0
0,92,-0.142764,4214.45,0
0,92,-0.142461,4567.35,0
0,92,-0.142352,4746.31,0
0,92,-0.142335,4771.1,0
0,92,-0.142581,4625.88,0
0,92,-0.142837,4282.42,0
0,92,-0.14353,3699.75,0
0,92,-0.144495,2725.69,0
0,92,-0.132585,695.385,0
0,92,-0.130665,2686.23,0
0,92,-0.129796,3570.42,0
0,92,-0.129328,4165.93,0
0,92,-0.129027,4539.88,0
0,92,-0.12893,4731.73,0
0,92,-0.128917,4755.37,0
0,92,-0.12913,4588.97,0
0,92,-0.129396,4229.51,0
0,92,-0.130029,3574.18,0
0,92,-0.131027,2485.91,0
0,92,-0.117138,2443.15,0
0,92,-0.116279,3483.54,0
0,92,-0.115861,4115.7,0
0,92,-0.115569,4517.48,0
0,92,-0.115482,4716.51,0
0,92,-0.115471,4738.17,0
0,92,-0.115655,4550.31,0
0,92,-0.115925,4169.95,0
0,92,-0.116497,3444.5,0
0,92,-0.117496,2162.87,0
0,92,-0.10357,1002.08,0
0,92,-0.10274,1543,0
0,92,-0.10237,1838.85,0
0,92,-0.102091,2046.57,0
0,92,-0.102014,2136.5,0
0,92,-0.102003,2143.8,0
0,92,-0.102165,2054.35,0
0,92,-0.102436,1845.88,0
0,92,-0.102941,1501.08,0
0,92,-0.103924,835.522,0
0,92,-0.0899645,869.83,0
0,92,-0.089226,1467.9,0
0,92,-0.0888544,1793.74,0
0,92,-0.0885898,2038.72,0
0,92,-0.0885235,2128.67,0
0,92,-0.0885151,2135.19,0
0,92,-0.088656,2044.93,0
0,92,-0.0889205,1789.35,0
0,92,-0.0893601,1429.68,0
0,92,-0.0903103,656.069,0
0,92,-0.0765479,474.663,0
0,92,-0.0756709,1382.43,0
0,92,-0.0752996,1746.29,0
0,92,-0.075058,2016.53,0
0,92,-0.0750007,2120.57,0
0,92,-0.074995,2126.31,0
0,92,-0.0751146,2035.24,0
0,92,-0.0753635,1729.61,0
0,92,-0.0757637,1340.76,0
0,92,-0.0630083,92.2725,0
0,92,-0.0620555,1292.66,0
0,92,-0.0617048,1696.65,0
0,92,-0.0614925,1993.09,0
0,92,-0.0614446,2112.2,0
0,92,-0.0614411,2117.16,0
0,92,-0.0615401,2015.96,0
0,92,-0.0617635,1666.91,0
0,92,-0.0621578,1214.54,0
0,92,-0.0483782,1191.01,0
0,92,-0.0480687,1645.06,0
0,92,-0.0478971,1966.39,0
0,92,-0.0478541,2103.56,0
0,92,-0.0478523,2107.73,0
0,92,-0.0479311,1985.11,0
0,92,-0.0481195,1601.53,0
0,92,-0.0484786,1081.67,0
0,92,-0.0346378,997.321,0
0,92,-0.0343902,1591.71,0
0,92,-0.0342672,1935.44,0
0,92,-0.0342281,2094.66,0
0,92,-0.0342275,2098.04,0
0,92,-0.034285,1952.6,0
0,92,-0.0344302,1533.79,0
0,92,-0.0347244,846.183,0
0,92,-0.020852,718.559,0
0,92,-0.020668,1536.86,0
0,92,-0.0205939,1902.55,0
0,92,-0.0205657,2081.86,0
0,92,-0.0205655,2088.08,0
0,92,-0.0206007,1918.53,0
0,92,-0.0206942,1464.05,0
0,92,-0.020928,414.144,0
0,92,-0.00699191,191.697,0
0,92,-0.00690381,1465.72,0
0,92,-0.00687606,1867.76,0
0,92,-0.00686504,2066.99,0
0,92,-0.00686509,2074.54,0
0,92,-0.00687702,1883.02,0
0,92,-0.00691031,1392.69,0
0,92,0.00692067,2878.28,0
0,92,0.00688769,4026.46,0
0,92,0.00687506,4510.06,0
0,92,0.00687536,4518.38,0
0,92,0.00688893,4040.81,0
0,92,0.00692577,2802.03,0
0,92,0.0208127,2521.3,0
0,92,0.0206981,3844.38,0
0,92,0.0206555,4416.85,0
0,92,0.0206573,4431.87,0
0,92,0.0207046,3829.09,0
0,92,0.0208378,2323.38,0
0,92,0.0347737,2136.43,0
0,92,0.0345564,3638.99,0
0,92,0.0344773,4307.93,0
0,92,0.0344818,4330.23,0
0,92,0.0345716,3588.08,0
0,92,0.0348321,1801.15,0
0,92,0.0489192,773.736,0
0,92,0.0484639,3412.64,0
0,92,0.0483417,4183.72,0
0,92,0.0483503,4213.63,0
0,92,0.0484915,3320.38,0
0,92,0.0624218,3168.62,0
0,92,0.0622501,4045.04,0
0,92,0.0622638,4082.64,0
0,92,0.0624655,3030.21,0
0,92,0.076451,2876.28,0
0,92,0.0762036,3893.05,0
0,92,0.0762238,3938.1,0
0,92,0.0764951,2723.06,0
0,92,0.0905844,2488.18,0
0,92,0.0902034,3729.24,0
0,92,0.0902314,3771.95,0
0,92,0.0906316,2311.18,0
0,92,0.104794,1585.81,0
0,92,0.104251,3555.32,0
0,92,0.104288,3555.9,0
0,92,0.104904,1261.02,0
0,92,0.118358,3346.58,0
0,92,0.118395,3322.68,0

1,92,-0.146311,2.92287e+07,1
1,92,-0.144247,9.69284e+07,1
1,92,-0.143387,1.28484e+08,1
1,92,-0.142697,1.50899e+08,1
1,92,-0.142449,1.62096e+08,1
1,92,-0.142207,1.66849e+08,1
1,92,-0.142234,1.66148e+08,1
1,92,-0.142348,1.60957e+08,1
1,92,-0.14264,1.47053e+08,1
1,92,-0.143153,1.29483e+08,1
1,92,-0.143957,1.00563e+08,1
1,92,-0.145257,6.08682e+07,1
1,92,-0.130886,8.4931e+07,1
1,92,-0.129952,1.23698e+08,1
1,92,-0.12932,1.47892e+08,1
1,92,-0.129058,1.61394e+08,1
1,92,-0.128838,1.662e+08,1
1,92,-0.12886,1.65554e+08,1
1,92,-0.128963,1.59954e+08,1
1,92,-0.12926,1.44209e+08,1
1,92,-0.129725,1.25836e+08,1
1,92,-0.13056,9.21689e+07,1
1,92,-0.13225,3.76973e+07,1
1,92,-0.11745,7.2916e+07,1
1,92,-0.116475,1.18769e+08,1
1,92,-0.115907,1.44643e+08,1
1,92,-0.115633,1.60521e+08,1
1,92,-0.115436,1.65533e+08,1
1,92,-0.115452,1.64943e+08,1
1,92,-0.115545,1.58584e+08,1
1,92,-0.11584,1.41758e+08,1
1,92,-0.116257,1.22087e+08,1
1,92,-0.117102,8.34613e+07,1
1,92,-0.103938,6.06089e+07,1
1,92,-0.102953,1.13717e+08,1
1,92,-0.10245,1.41234e+08,1
1,92,-0.102173,1.58661e+08,1
1,92,-0.101999,1.64849e+08,1
1,92,-0.102011,1.64314e+08,1
1,92,-0.102093,1.57142e+08,1
1,92,-0.102379,1.39219e+08,1
1,92,-0.102749,1.18251e+08,1
1,92,-0.10358,7.4539e+07,1
1,92,-0.0903591,4.74976e+07,1
1,92,-0.0893856,1.08567e+08,1
1,92,-0.0889482,1.37671e+08,1
1,92,-0.0886778,1.56696e+08,1
1,92,-0.088526,1.64147e+08,1
1,92,-0.0885345,1.63588e+08,1
1,92,-0.0886054,1.5563e+08,1
1,92,-0.088876,1.36593e+08,1
1,92,-0.0892572,1.10985e+08,1
1,92,-0.0899933,6.55096e+07,1
1,92,-0.07582,9.95957e+07,1
1,92,-0.0754,1.33963e+08,1
1,92,-0.0751452,1.5463e+08,1
1,92,-0.0750164,1.63398e+08,1
1,92,-0.0750217,1.62686e+08,1
1,92,-0.0750819,1.54053e+08,1
1,92,-0.07533,1.33887e+08,1
1,92,-0.0757146,1.02512e+08,1
1,92,-0.0766333,3.58238e+07,1
1,92,-0.0622216,1.90087e+08,1
1,92,-0.0618042,2.85467e+08,1
1,92,-0.0615744,3.35429e+08,1
1,92,-0.0614686,3.56709e+08,1
1,92,-0.0614714,3.55867e+08,1
1,92,-0.0615208,3.35421e+08,1
1,92,-0.0617398,2.87893e+08,1
1,92,-0.0621055,2.05809e+08,1
1,92,-0.0485422,1.53214e+08,1
1,92,-0.0481596,2.71442e+08,1
1,92,-0.0479641,3.30468e+08,1
1,92,-0.0478816,3.53695e+08,1
1,92,-0.0478826,3.54382e+08,1
1,92,-0.0479318,3.29487e+08,1
1,92,-0.0481038,2.77043e+08,1
1,92,-0.0484283,1.85242e+08,1
1,92,-0.0347799,1.15165e+08,1
1,92,-0.0344648,2.56743e+08,1
1,92,-0.0343132,3.25317e+08,1
1,92,-0.034254,3.50979e+08,1
1,92,-0.0342539,3.5286e+08,1
1,92,-0.0342976,3.22994e+08,1
1,92,-0.0344209,2.65737e+08,1
1,92,-0.0346816,1.53448e+08,1
1,92,-0.0207186,2.41505e+08,1
1,92,-0.0206204,3.19988e+08,1
1,92,-0.0205848,3.49071e+08,1
1,92,-0.0205842,3.51301e+08,1
1,92,-0.0206156,3.16034e+08,1
1,92,-0.020693,2.53036e+08,1
1,92,-0.0209267,8.75448e+07,1
1,92,-0.00692116,2.21612e+08,1
1,92,-0.00688584,3.12e+08,1
1,92,-0.00687259,3.47124e+08,1
1,92,-0.0068722,3.49317e+08,1
1,92,-0.0068844,3.08626e+08,1
1,92,-0.00691589,2.35066e+08,1
1,92,0.00694298,1.79815e+08,1
1,92,0.00689941,3.01584e+08,1
1,92,0.00688379,3.4514e+08,1
1,92,0.00688323,3.46358e+08,1
1,92,0.00689718,3.00786e+08,1
1,92,0.00693438,2.03989e+08,1
1,92,0.0208953,6.11548e+07,1
1,92,0.0207396,2.90414e+08,1
